dataset,source_domain,indicator_a,indicator_b,pair_n,mean_abs_gap,spearman_rho,a1_macro_rank
a3,github,modernbert_cleanliness,dsir_books,203752,0.38889212457608807,0.23872881773991894,32
a3,github,modernbert_cleanliness,dsir_wiki,203752,0.39107611614235277,0.23795491904487612,31
a3,github,modernbert_cleanliness,dsir_math,203752,0.4019124067437232,0.23846352440645666,29
a3,github,modernbert_cleanliness,qurater,203752,0.23799160131671726,0.6063476086443251,217
a3,github,modernbert_cleanliness,ad_en,203752,0.38952107961682003,0.1404225244037425,152
a3,github,modernbert_cleanliness,rps_doc_word_count,203752,0.31947535569808894,0.05621602472431132,57
a3,github,modernbert_cleanliness,rps_doc_num_sentences,203752,0.3281011327495075,0.17808364819824185,61
a3,github,modernbert_cleanliness,rps_doc_unigram_entropy,203752,0.2367270860534981,-0.03196178344360149,204
a3,github,modernbert_cleanliness,rps_doc_frac_unique_words,203752,0.45538644314850035,0.07143384154383067,20
a3,github,modernbert_cleanliness,rps_doc_frac_no_alph_words,203752,0.1742157104171837,0.22343502345863578,165
a3,github,modernbert_cleanliness,rps_doc_frac_chars_top_2gram,203752,0.4130860592374758,-0.01688328032515965,186
a3,github,modernbert_cleanliness,rps_doc_frac_chars_top_3gram,203752,0.38823386113415354,0.02219696716358254,183
a3,github,modernbert_cleanliness,rps_lines_uppercase_letter_fraction,203752,0.32670334264103223,-0.2827732651462696,91
a3,github,modernbert_cleanliness,rps_lines_ending_with_terminal_punctution_mark,203752,0.14701890510568247,0.322153342236976,177
a3,github,modernbert_cleanliness,rps_lines_numerical_chars_fraction,203752,0.4189399446356947,-0.04992737025951968,108
a3,github,modernbert_cleanliness,rps_doc_mean_word_length,203752,0.15844799823960348,0.3143874421589631,190
a3,github,modernbert_readability,modernbert_reasoning,203752,0.25558127842369543,0.2920962950075906,194
a3,github,modernbert_readability,modernbert_professionalism,203751,0.5414111318097757,0.12724067527276148,133
a3,github,modernbert_readability,dsir_books,203752,0.36824772624439145,-0.07163067628850747,21
a3,github,modernbert_readability,dsir_wiki,203752,0.3696953586391248,-0.07304704594898308,24
a3,github,modernbert_readability,dsir_math,203752,0.3768123645927446,-0.07257110675862083,17
a3,github,modernbert_readability,qurater,203752,0.19070799787292245,0.5674947034669265,221
a3,github,modernbert_readability,ad_en,203752,0.344766829794466,-0.0045327782404036565,138
a3,github,modernbert_readability,rps_doc_word_count,203752,0.26592969528489274,0.30758622215418785,50
a3,github,modernbert_readability,rps_doc_num_sentences,203752,0.27814515876364504,0.23826213916539368,54
a3,github,modernbert_readability,rps_doc_unigram_entropy,203752,0.22471576825546344,0.2211831986610915,209
a3,github,modernbert_readability,rps_doc_frac_unique_words,203752,0.4274468404560262,-0.21062409611331165,12
a3,github,modernbert_readability,rps_doc_frac_no_alph_words,203752,0.19152441471284798,0.127957467454458,182
a3,github,modernbert_readability,rps_doc_frac_chars_top_2gram,203752,0.3836127989523956,-0.152440271773458,187
a3,github,modernbert_readability,rps_doc_frac_chars_top_3gram,203752,0.366374623313837,-0.1758046518794593,184
a3,github,modernbert_readability,rps_lines_uppercase_letter_fraction,203752,0.28846019543475043,-0.14296993774395125,115
a3,github,modernbert_readability,rps_lines_ending_with_terminal_punctution_mark,203752,0.17320862064478776,0.2197575510962258,154
a3,github,modernbert_readability,rps_lines_numerical_chars_fraction,203752,0.3668677300278264,0.0008548696085835045,93
a3,github,modernbert_readability,rps_doc_mean_word_length,203752,0.20957894049063328,0.3664504621603425,200
a3,github,modernbert_reasoning,modernbert_professionalism,203751,0.4461657033474168,0.5719814428482979,220
a3,github,modernbert_reasoning,dsir_books,203752,0.47919092696806737,-0.5526201969819362,6
a3,github,modernbert_reasoning,dsir_wiki,203752,0.47963074342420736,-0.552757394929375,5
a3,github,modernbert_reasoning,dsir_math,203752,0.48196807196168767,-0.5482872380758881,7
a3,github,modernbert_reasoning,qurater,203752,0.2155393419149538,0.5106119391954795,211
a3,github,modernbert_reasoning,ad_en,203752,0.3417651020909825,-0.0545453220592651,123
a3,github,modernbert_reasoning,rps_doc_word_count,203752,0.2716581138012274,0.3795368128012604,41
a3,github,modernbert_reasoning,rps_doc_num_sentences,203752,0.34328838318189575,-0.039157400113694396,39
a3,github,modernbert_reasoning,rps_doc_unigram_entropy,203752,0.18234905672996102,0.6451170727604449,222
a3,github,modernbert_reasoning,rps_doc_frac_unique_words,203752,0.49557475473316337,-0.5181531534820908,8
a3,github,modernbert_reasoning,rps_doc_frac_no_alph_words,203752,0.31956867888983875,-0.1993018734631185,77
a3,github,modernbert_reasoning,rps_doc_frac_chars_top_2gram,203752,0.35402801872494327,0.00374609068770701,193
a3,github,modernbert_reasoning,rps_doc_frac_chars_top_3gram,203752,0.3686636999930106,-0.15909611283581593,172
a3,github,modernbert_reasoning,rps_lines_uppercase_letter_fraction,203752,0.2818481027923356,0.12384427465954218,47
a3,github,modernbert_reasoning,rps_lines_ending_with_terminal_punctution_mark,203752,0.30063145757441934,-0.0746580291194119,79
a3,github,modernbert_reasoning,rps_lines_numerical_chars_fraction,203752,0.33651238538175077,0.17527910614683417,84
a3,github,modernbert_reasoning,rps_doc_mean_word_length,203752,0.29723791373244973,0.2414481024653222,150
a3,github,modernbert_professionalism,dsir_books,203751,0.45588350540976774,-0.7692254450908781,15
a3,github,modernbert_professionalism,dsir_wiki,203751,0.45363987433366343,-0.7680449720614967,13
a3,github,modernbert_professionalism,dsir_math,203751,0.4439929731587536,-0.7639126819121835,18
a3,github,modernbert_professionalism,qurater,203751,0.41913736967233256,0.2697585996759715,192
a3,github,modernbert_professionalism,ad_en,203751,0.32572523292688527,-0.12387350663043649,173
a3,github,modernbert_professionalism,rps_doc_word_count,203751,0.369495645752591,0.4928905490249545,52
a3,github,modernbert_professionalism,rps_doc_num_sentences,203751,0.3831145147722035,-0.18173544841452416,48
a3,github,modernbert_professionalism,rps_doc_unigram_entropy,203751,0.49479404244738984,0.6903534207079491,141
a3,github,modernbert_professionalism,rps_doc_frac_unique_words,203751,0.4111993753521913,-0.6740026582848252,34
a3,github,modernbert_professionalism,rps_doc_frac_no_alph_words,203751,0.5725038432320185,-0.15749729857028763,40
a3,github,modernbert_professionalism,rps_doc_frac_chars_top_2gram,203751,0.4032926068481473,-0.060455823231844424,151
a3,github,modernbert_professionalism,rps_doc_frac_chars_top_3gram,203751,0.383627229296169,-0.24551680359604006,145
a3,github,modernbert_professionalism,rps_lines_uppercase_letter_fraction,203751,0.3877665839147147,0.20205053748744947,49
a3,github,modernbert_professionalism,rps_lines_ending_with_terminal_punctution_mark,203751,0.5960203481085727,-0.2434066204335755,35
a3,github,modernbert_professionalism,rps_lines_numerical_chars_fraction,203751,0.28922669367452025,0.2526129750408154,87
a3,github,modernbert_professionalism,rps_doc_mean_word_length,203751,0.6812823279252904,-0.18501991237553966,90
a3,github,dsir_books,dsir_wiki,203752,0.0037921235286098955,0.9999288585502334,231
a3,github,dsir_books,dsir_math,203752,0.01748816475632101,0.9996140576898944,229
a3,github,dsir_books,qurater,203752,0.3492830661233023,-0.06945098632783175,28
a3,github,dsir_books,ad_en,203752,0.27050403498361203,0.29299926699329226,96
a3,github,dsir_books,rps_doc_word_count,203752,0.47189461139818856,-0.6108474469877524,198
a3,github,dsir_books,rps_doc_num_sentences,203752,0.30500392171278035,0.15510745450601016,206
a3,github,dsir_books,rps_doc_unigram_entropy,203752,0.5159354100329129,-0.8821036329321751,3
a3,github,dsir_books,rps_doc_frac_unique_words,203752,0.15892351269457733,0.8139960633251269,226
a3,github,dsir_books,rps_doc_frac_no_alph_words,203752,0.31918231882528075,0.32179609689204297,134
a3,github,dsir_books,rps_doc_frac_chars_top_2gram,203752,0.35175990595099726,0.10153250746292465,11
a3,github,dsir_books,rps_doc_frac_chars_top_3gram,203752,0.2883034017479551,0.3341242115602902,45
a3,github,dsir_books,rps_lines_uppercase_letter_fraction,203752,0.3760973543119128,-0.38940296942550384,130
a3,github,dsir_books,rps_lines_ending_with_terminal_punctution_mark,203752,0.3339467664921485,0.3368613038407709,114
a3,github,dsir_books,rps_lines_numerical_chars_fraction,203752,0.36808771483964053,-0.2630884550024516,111
a3,github,dsir_books,rps_doc_mean_word_length,203752,0.4205754876335748,0.04301922183720475,69
a3,github,dsir_wiki,dsir_math,203752,0.014759232353184144,0.9995965007699067,230
a3,github,dsir_wiki,qurater,203752,0.3494869563677583,-0.06980699851308522,27
a3,github,dsir_wiki,ad_en,203752,0.26997652694322816,0.2936021805352944,95
a3,github,dsir_wiki,rps_doc_word_count,203752,0.4713504520503741,-0.61081673024299,199
a3,github,dsir_wiki,rps_doc_num_sentences,203752,0.30372384031015454,0.15494783476585672,208
a3,github,dsir_wiki,rps_doc_unigram_entropy,203752,0.5167720564973455,-0.8827204339267049,2
a3,github,dsir_wiki,rps_doc_frac_unique_words,203752,0.15779538741658072,0.8142454854939225,227
a3,github,dsir_wiki,rps_doc_frac_no_alph_words,203752,0.3209474373863436,0.3220759240890652,131
a3,github,dsir_wiki,rps_doc_frac_chars_top_2gram,203752,0.35164272254996093,0.10126677703895304,10
a3,github,dsir_wiki,rps_doc_frac_chars_top_3gram,203752,0.2882610029067767,0.33389801265981495,44
a3,github,dsir_wiki,rps_lines_uppercase_letter_fraction,203752,0.3759954586810334,-0.3907190417978538,129
a3,github,dsir_wiki,rps_lines_ending_with_terminal_punctution_mark,203752,0.3360091874395745,0.33722079216219586,109
a3,github,dsir_wiki,rps_lines_numerical_chars_fraction,203752,0.36731580686408694,-0.2634075302424249,107
a3,github,dsir_wiki,rps_doc_mean_word_length,203752,0.42307564220716093,0.04108228317276067,68
a3,github,dsir_math,qurater,203752,0.3514708759979744,-0.06881384922992453,22
a3,github,dsir_math,ad_en,203752,0.26829705189076697,0.2988251601992454,97
a3,github,dsir_math,rps_doc_word_count,203752,0.46942019811381513,-0.6112003133168098,197
a3,github,dsir_math,rps_doc_num_sentences,203752,0.2987028129430421,0.1539147714353164,207
a3,github,dsir_math,rps_doc_unigram_entropy,203752,0.5220971430649461,-0.8827958679839347,1
a3,github,dsir_math,rps_doc_frac_unique_words,203752,0.15380047765280677,0.81317293226311,228
a3,github,dsir_math,rps_doc_frac_no_alph_words,203752,0.3317706492408898,0.3145090329128352,121
a3,github,dsir_math,rps_doc_frac_chars_top_2gram,203752,0.3518948306205836,0.10121068793277763,9
a3,github,dsir_math,rps_doc_frac_chars_top_3gram,203752,0.2893651717247337,0.33441132695066345,43
a3,github,dsir_math,rps_lines_uppercase_letter_fraction,203752,0.3759653121674349,-0.387788387101951,124
a3,github,dsir_math,rps_lines_ending_with_terminal_punctution_mark,203752,0.34749693049518543,0.3320581061145651,99
a3,github,dsir_math,rps_lines_numerical_chars_fraction,203752,0.3644132463455645,-0.26341765429312586,106
a3,github,dsir_math,rps_doc_mean_word_length,203752,0.43437439577299863,0.042329974229297025,65
a3,github,qurater,ad_en,203752,0.2661243183693236,0.0744514318767798,148
a3,github,qurater,rps_doc_word_count,203752,0.25357488819662755,0.19143629463131678,51
a3,github,qurater,rps_doc_num_sentences,203752,0.27037669899111,0.07555689199684353,55
a3,github,qurater,rps_doc_unigram_entropy,203752,0.26773638408150613,0.20170454985457606,191
a3,github,qurater,rps_doc_frac_unique_words,203752,0.3865501101848329,-0.17250594745553746,14
a3,github,qurater,rps_doc_frac_no_alph_words,203752,0.25300220656148303,0.11308264912821646,153
a3,github,qurater,rps_doc_frac_chars_top_2gram,203752,0.3423440219479563,-0.010353990117526307,171
a3,github,qurater,rps_doc_frac_chars_top_3gram,203752,0.32643723006380365,-0.07078204668374471,159
a3,github,qurater,rps_lines_uppercase_letter_fraction,203752,0.25927354177000206,-0.1550346018223018,102
a3,github,qurater,rps_lines_ending_with_terminal_punctution_mark,203752,0.2549690872631241,0.1907097349986063,113
a3,github,qurater,rps_lines_numerical_chars_fraction,203752,0.28108652527295525,0.03488677047078021,100
a3,github,qurater,rps_doc_mean_word_length,203752,0.3113728308172381,0.23922301520915884,176
a3,github,ad_en,rps_doc_word_count,203752,0.3132336901200382,-0.20105572078075706,81
a3,github,ad_en,rps_doc_num_sentences,203752,0.2843863586279292,0.0030738216038054653,75
a3,github,ad_en,rps_doc_unigram_entropy,203752,0.3749453725308773,-0.29636815169715175,56
a3,github,ad_en,rps_doc_frac_unique_words,203752,0.2998321114909707,0.1630574010782309,82
a3,github,ad_en,rps_doc_frac_no_alph_words,203752,0.3416106531817798,-0.025230501236571314,73
a3,github,ad_en,rps_doc_frac_chars_top_2gram,203752,0.3272943476006122,0.0002664925851465686,110
a3,github,ad_en,rps_doc_frac_chars_top_3gram,203752,0.2821945467106628,0.07700824745499026,144
a3,github,ad_en,rps_lines_uppercase_letter_fraction,203752,0.25639254142789397,-0.07886677630436902,74
a3,github,ad_en,rps_lines_ending_with_terminal_punctution_mark,203752,0.3577933955638555,-0.0084734938430847,62
a3,github,ad_en,rps_lines_numerical_chars_fraction,203752,0.26305781660240096,-0.11422568301110844,88
a3,github,ad_en,rps_doc_mean_word_length,203752,0.4353436846396568,0.07006213479967752,122
a3,github,rps_doc_word_count,rps_doc_num_sentences,203752,0.2664764212374842,0.26578385113514547,225
a3,github,rps_doc_word_count,rps_doc_unigram_entropy,203752,0.26351586122810067,0.6254363498589414,16
a3,github,rps_doc_word_count,rps_doc_frac_unique_words,203752,0.44653576668781153,-0.5167871293714287,203
a3,github,rps_doc_word_count,rps_doc_frac_no_alph_words,203752,0.32897542386104306,-0.20670016949365774,117
a3,github,rps_doc_word_count,rps_doc_frac_chars_top_2gram,203752,0.3771552485193701,-0.24449656327418431,36
a3,github,rps_doc_word_count,rps_doc_frac_chars_top_3gram,203752,0.4045953416845095,-0.4307389110865242,37
a3,github,rps_doc_word_count,rps_lines_uppercase_letter_fraction,203752,0.23724976885248186,0.22213817994377189,166
a3,github,rps_doc_word_count,rps_lines_ending_with_terminal_punctution_mark,203752,0.3313181480155099,-0.17677715609884423,83
a3,github,rps_doc_word_count,rps_lines_numerical_chars_fraction,203752,0.2890364922281514,0.2113167909349689,136
a3,github,rps_doc_word_count,rps_doc_mean_word_length,203752,0.37885647503887226,0.08569796048667837,94
a3,github,rps_doc_num_sentences,rps_doc_unigram_entropy,203752,0.3675991082191012,-0.08932250801566055,30
a3,github,rps_doc_num_sentences,rps_doc_frac_unique_words,203752,0.3156593932923519,0.13452810199720616,205
a3,github,rps_doc_num_sentences,rps_doc_frac_no_alph_words,203752,0.3096634653758213,-0.0228398405989655,139
a3,github,rps_doc_num_sentences,rps_doc_frac_chars_top_2gram,203752,0.3901969773854741,-0.18546108557381685,38
a3,github,rps_doc_num_sentences,rps_doc_frac_chars_top_3gram,203752,0.3520005726410609,-0.13489417526654268,42
a3,github,rps_doc_num_sentences,rps_lines_uppercase_letter_fraction,203752,0.27256104166311756,-0.026207272906449412,169
a3,github,rps_doc_num_sentences,rps_lines_ending_with_terminal_punctution_mark,203752,0.3075399159093086,0.08907470857190977,98
a3,github,rps_doc_num_sentences,rps_lines_numerical_chars_fraction,203752,0.30091158420580993,0.0024533410328635855,140
a3,github,rps_doc_num_sentences,rps_doc_mean_word_length,203752,0.38510050855406824,0.05432990602016191,112
a3,github,rps_doc_unigram_entropy,rps_doc_frac_unique_words,203752,0.506028030077557,-0.6363638900482501,4
a3,github,rps_doc_unigram_entropy,rps_doc_frac_no_alph_words,203752,0.2752124795539025,-0.23699678636171734,89
a3,github,rps_doc_unigram_entropy,rps_doc_frac_chars_top_2gram,203752,0.3157255341165769,0.025062664717079203,216
a3,github,rps_doc_unigram_entropy,rps_doc_frac_chars_top_3gram,203752,0.3367956302372936,-0.19998003780775628,181
a3,github,rps_doc_unigram_entropy,rps_lines_uppercase_letter_fraction,203752,0.2600167440827798,0.28293140870536276,64
a3,github,rps_doc_unigram_entropy,rps_lines_ending_with_terminal_punctution_mark,203752,0.2641325090010043,-0.19287849986450617,78
a3,github,rps_doc_unigram_entropy,rps_lines_numerical_chars_fraction,203752,0.35346019398526607,0.25630756643026464,67
a3,github,rps_doc_unigram_entropy,rps_doc_mean_word_length,203752,0.2707328747588465,0.1514282527511522,147
a3,github,rps_doc_frac_unique_words,rps_doc_frac_no_alph_words,203752,0.378203611072344,0.25272287182425857,92
a3,github,rps_doc_frac_unique_words,rps_doc_frac_chars_top_2gram,203752,0.31207004183141124,0.3020293698051342,33
a3,github,rps_doc_frac_unique_words,rps_doc_frac_chars_top_3gram,203752,0.2644342166027612,0.49061917872580124,58
a3,github,rps_doc_frac_unique_words,rps_lines_uppercase_letter_fraction,203752,0.37362831163109705,-0.2922227748990462,126
a3,github,rps_doc_frac_unique_words,rps_lines_ending_with_terminal_punctution_mark,203752,0.39653636679841714,0.2572046908387893,72
a3,github,rps_doc_frac_unique_words,rps_lines_numerical_chars_fraction,203752,0.35441622038135234,-0.19977708756137288,105
a3,github,rps_doc_frac_unique_words,rps_doc_mean_word_length,203752,0.4969134379401011,-0.16135027267133234,53
a3,github,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_2gram,203752,0.3665831765389951,0.12412477656575574,127
a3,github,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_3gram,203752,0.33531111171628525,0.16754149494873896,163
a3,github,rps_doc_frac_no_alph_words,rps_lines_uppercase_letter_fraction,203752,0.31960265537253846,-0.41840046297357014,168
a3,github,rps_doc_frac_no_alph_words,rps_lines_ending_with_terminal_punctution_mark,203752,0.13976161920641175,0.3584105650721072,219
a3,github,rps_doc_frac_no_alph_words,rps_lines_numerical_chars_fraction,203752,0.3687943428558791,-0.05149010571280013,179
a3,github,rps_doc_frac_no_alph_words,rps_doc_mean_word_length,203752,0.22750352392576514,-0.18012682519149148,201
a3,github,rps_doc_frac_chars_top_2gram,rps_doc_frac_chars_top_3gram,203752,0.21681653922376662,0.5640809679769373,223
a3,github,rps_doc_frac_chars_top_2gram,rps_lines_uppercase_letter_fraction,203752,0.33557886082299426,-0.08563985182319425,76
a3,github,rps_doc_frac_chars_top_2gram,rps_lines_ending_with_terminal_punctution_mark,203752,0.3837062848214921,0.08733835639674792,125
a3,github,rps_doc_frac_chars_top_2gram,rps_lines_numerical_chars_fraction,203752,0.34308497864228443,-0.03684378599498291,116
a3,github,rps_doc_frac_chars_top_2gram,rps_doc_mean_word_length,203752,0.45205320160318047,-0.06659943300190183,135
a3,github,rps_doc_frac_chars_top_3gram,rps_lines_uppercase_letter_fraction,203752,0.31868729015629166,-0.15239038196049434,101
