source_row_1based,Source,Year,Model,Average,Average_numeric,duplicate_group_rows,conflicting_duplicate_metrics,kept_for_summary
4124,Open LLM Leaderboard,2025,sethuiyer/LlamaZero-3.1-8B-Experimental-1208,21.96,21.96,1,False,True
4125,Open LLM Leaderboard,2025,sethuiyer/Llamaverse-3.1-8B-Instruct,26.19,26.19,1,False,True
4126,Open LLM Leaderboard,2025,sethuiyer/Llamazing-3.1-8B-Instruct,23.61,23.61,1,False,True
4127,Open LLM Leaderboard,2024,sethuiyer/Qwen2.5-7B-Anvita,29.90,29.9,1,False,True
4128,Open LLM Leaderboard,2024,shadowml/BeagSake-7B,19.00,19.0,1,False,True
4129,Open LLM Leaderboard,2024,shadowml/Mixolar-4x7b,20.25,20.25,1,False,True
4130,Open LLM Leaderboard,2024,shastraai/Shastra-LLAMA2-Math-Commonsense-SFT,10.49,10.49,1,False,True
4131,Open LLM Leaderboard,2024,shivam9980/NEPALI-LLM,6.93,6.93,1,False,True
4132,Open LLM Leaderboard,2024,shivam9980/mistral-7b-news-cnn-merged,17.20,17.2,1,False,True
4133,Open LLM Leaderboard,2025,shivank21/mistral_dpo_self,9.82,9.82,1,False,True
4134,Open LLM Leaderboard,2024,shuttleai/shuttle-3,46.70,46.7,1,False,True
4135,Open LLM Leaderboard,2024,shyamieee/Padma-v7.0,19.76,19.76,1,False,True
4136,Open LLM Leaderboard,2024,silma-ai/SILMA-9B-Instruct-v1.0,26.31,26.31,1,False,True
4137,Open LLM Leaderboard,2025,silma-ai/SILMA-Kashif-2B-Instruct-v1.0,8.45,8.45,1,False,True
4138,Open LLM Leaderboard,2025,siqi00/Mistral-7B-DFT,20.76,20.76,1,False,True
4139,Open LLM Leaderboard,2025,siqi00/Mistral-7B-DFT2,19.88,19.88,1,False,True
4140,Open LLM Leaderboard,2025,skumar9/Llama-medx_v2,19.88,19.88,1,False,True
4141,Open LLM Leaderboard,2024,skymizer/Llama2-7b-sft-chat-custom-template-dpo,10.14,10.14,1,False,True
4142,Open LLM Leaderboard,2024,someon98/qwen-CoMa-0.5b,5.86,5.86,1,False,True
4143,Open LLM Leaderboard,2025,sometimesanotion/ChocoTrio-14B-v1,41.16,41.16,1,False,True
4144,Open LLM Leaderboard,2024,sometimesanotion/IF-reasoning-experiment-40,38.78,38.78,1,False,True
4145,Open LLM Leaderboard,2024,sometimesanotion/IF-reasoning-experiment-80,22.65,22.65,1,False,True
4146,Open LLM Leaderboard,2025,sometimesanotion/KytheraMix-7B-v0.2,32.38,32.38,1,False,True
4147,Open LLM Leaderboard,2024,sometimesanotion/Lamarck-14B-v0.1-experimental,37.55,37.55,1,False,True
4148,Open LLM Leaderboard,2024,sometimesanotion/Lamarck-14B-v0.3,36.85,36.85,1,False,True
4149,Open LLM Leaderboard,2024,sometimesanotion/Lamarck-14B-v0.4-Qwenvergence,36.62,36.62,1,False,True
4150,Open LLM Leaderboard,2025,sometimesanotion/Lamarck-14B-v0.6,41.17,41.17,1,False,True
4151,Open LLM Leaderboard,2025,sometimesanotion/Lamarck-14B-v0.6-002-model_stock,39.46,39.46,1,False,True
4152,Open LLM Leaderboard,2024,sometimesanotion/Lamarck-14B-v0.6-model_stock,40.68,40.68,1,False,True
4153,Open LLM Leaderboard,2025,sometimesanotion/Lamarck-14B-v0.7-Fusion,41.68,41.68,1,False,True
4154,Open LLM Leaderboard,2025,sometimesanotion/Lamarck-14B-v0.7-rc1,41.14,41.14,1,False,True
4155,Open LLM Leaderboard,2025,sometimesanotion/Lamarck-14B-v0.7-rc4,41.79,41.79,1,False,True
4156,Open LLM Leaderboard,2025,sometimesanotion/LamarckInfusion-14B-v1,42.06,42.06,1,False,True
4157,Open LLM Leaderboard,2025,sometimesanotion/LamarckInfusion-14B-v2,42.11,42.11,1,False,True
4158,Open LLM Leaderboard,2025,sometimesanotion/LamarckInfusion-14B-v2-hi,41.51,41.51,1,False,True
4159,Open LLM Leaderboard,2025,sometimesanotion/LamarckInfusion-14B-v2-lo,41.58,41.58,1,False,True
4160,Open LLM Leaderboard,2025,sometimesanotion/LamarckInfusion-14B-v3,41.58,41.58,1,False,True
4161,Open LLM Leaderboard,2024,sometimesanotion/Qwen-14B-ProseStock-v4,37.38,37.38,1,False,True
4162,Open LLM Leaderboard,2024,sometimesanotion/Qwen-2.5-14B-Virmarckeoso,36.64,36.64,1,False,True
4163,Open LLM Leaderboard,2024,sometimesanotion/Qwen2.5-14B-Vimarckoso,36.06,36.06,1,False,True
4164,Open LLM Leaderboard,2024,sometimesanotion/Qwen2.5-14B-Vimarckoso-v2,36.19,36.19,1,False,True
4165,Open LLM Leaderboard,2024,sometimesanotion/Qwen2.5-14B-Vimarckoso-v3,41.03,41.03,1,False,True
4166,Open LLM Leaderboard,2024,sometimesanotion/Qwen2.5-14B-Vimarckoso-v3-IF-Variant,34.41,34.41,1,False,True
4167,Open LLM Leaderboard,2024,sometimesanotion/Qwen2.5-14B-Vimarckoso-v3-Prose01,40.28,40.28,1,False,True
4168,Open LLM Leaderboard,2024,sometimesanotion/Qwen2.5-14B-Vimarckoso-v3-model_stock,41.22,41.22,1,False,True
4169,Open LLM Leaderboard,2025,sometimesanotion/Qwen2.5-7B-Gordion-v0.1,32.16,32.16,1,False,True
4170,Open LLM Leaderboard,2025,sometimesanotion/Qwen2.5-7B-Gordion-v0.1-Prose,30.52,30.52,1,False,True
4171,Open LLM Leaderboard,2025,sometimesanotion/Qwen2.5-7B-Gordion-v0.1-Reason,29.02,29.02,1,False,True
4172,Open LLM Leaderboard,2025,sometimesanotion/Qwentessential-14B-v1,40.28,40.28,1,False,True
4173,Open LLM Leaderboard,2024,sometimesanotion/Qwentinuum-14B-v013,38.64,38.64,1,False,True
4174,Open LLM Leaderboard,2024,sometimesanotion/Qwentinuum-14B-v1,37.15,37.15,1,False,True
4175,Open LLM Leaderboard,2024,sometimesanotion/Qwentinuum-14B-v2,37.92,37.92,1,False,True
4176,Open LLM Leaderboard,2024,sometimesanotion/Qwentinuum-14B-v3,39.16,39.16,1,False,True
4177,Open LLM Leaderboard,2024,sometimesanotion/Qwentinuum-14B-v5,39.35,39.35,1,False,True
4178,Open LLM Leaderboard,2024,sometimesanotion/Qwentinuum-14B-v6,39.60,39.6,1,False,True
4179,Open LLM Leaderboard,2024,sometimesanotion/Qwentinuum-14B-v6-Prose,38.70,38.7,1,False,True
4180,Open LLM Leaderboard,2024,sometimesanotion/Qwentinuum-14B-v7,39.15,39.15,1,False,True
4181,Open LLM Leaderboard,2024,sometimesanotion/Qwentinuum-14B-v8,38.48,38.48,1,False,True
4182,Open LLM Leaderboard,2024,sometimesanotion/Qwentinuum-14B-v9,37.22,37.22,1,False,True
4183,Open LLM Leaderboard,2025,sometimesanotion/Qwenvergence-14B-qv256,40.12,40.12,1,False,True
4184,Open LLM Leaderboard,2025,sometimesanotion/Qwenvergence-14B-v0.6-004-model_stock,40.60,40.6,1,False,True
4185,Open LLM Leaderboard,2025,sometimesanotion/Qwenvergence-14B-v10,41.48,41.48,1,False,True
4186,Open LLM Leaderboard,2025,sometimesanotion/Qwenvergence-14B-v11,41.52,41.52,1,False,True
4187,Open LLM Leaderboard,2025,sometimesanotion/Qwenvergence-14B-v12-Prose,38.05,38.05,1,False,True
4188,Open LLM Leaderboard,2025,sometimesanotion/Qwenvergence-14B-v12-Prose-DS,41.20,41.2,1,False,True
4189,Open LLM Leaderboard,2025,sometimesanotion/Qwenvergence-14B-v13-Prose-DS,41.08,41.08,1,False,True
4190,Open LLM Leaderboard,2025,sometimesanotion/Qwenvergence-14B-v15-Prose-MS,37.71,37.71,1,False,True
4191,Open LLM Leaderboard,2024,sometimesanotion/Qwenvergence-14B-v2-Prose,36.96,36.96,1,False,True
4192,Open LLM Leaderboard,2024,sometimesanotion/Qwenvergence-14B-v3,37.52,37.52,1,False,True
4193,Open LLM Leaderboard,2024,sometimesanotion/Qwenvergence-14B-v3-Prose,37.52,37.52,1,False,True
4194,Open LLM Leaderboard,2024,sometimesanotion/Qwenvergence-14B-v3-Reason,37.61,37.61,2,True,False
4195,Open LLM Leaderboard,2024,sometimesanotion/Qwenvergence-14B-v3-Reason,36.71,36.71,2,True,False
4196,Open LLM Leaderboard,2024,sometimesanotion/Qwenvergence-14B-v6-Prose,38.95,38.95,1,False,True
4197,Open LLM Leaderboard,2024,sometimesanotion/Qwenvergence-14B-v6-Prose-model_stock,37.16,37.16,1,False,True
4198,Open LLM Leaderboard,2025,sometimesanotion/Qwenvergence-14B-v8,39.21,39.21,1,False,True
4199,Open LLM Leaderboard,2025,sometimesanotion/Qwenvergence-14B-v9,39.81,39.81,1,False,True
4200,Open LLM Leaderboard,2024,sometimesanotion/lamarck-14b-prose-model_stock,35.68,35.68,1,False,True
4201,Open LLM Leaderboard,2024,sometimesanotion/lamarck-14b-reason-model_stock,36.96,36.96,1,False,True
4202,Open LLM Leaderboard,2024,sonthenguyen/ft-unsloth-zephyr-sft-bnb-4bit-20241014-161415,8.89,8.89,1,False,True
4203,Open LLM Leaderboard,2024,sonthenguyen/ft-unsloth-zephyr-sft-bnb-4bit-20241014-164205,12.93,12.93,1,False,True
4204,Open LLM Leaderboard,2024,sonthenguyen/ft-unsloth-zephyr-sft-bnb-4bit-20241014-170522,13.42,13.42,1,False,True
4205,Open LLM Leaderboard,2024,sonthenguyen/zephyr-sft-bnb-4bit-DPO-mtbc-213steps,15.85,15.85,1,False,True
4206,Open LLM Leaderboard,2024,sonthenguyen/zephyr-sft-bnb-4bit-DPO-mtbo-180steps,15.60,15.6,1,False,True
4207,Open LLM Leaderboard,2024,sonthenguyen/zephyr-sft-bnb-4bit-DPO-mtbr-180steps,16.48,16.48,1,False,True
4208,Open LLM Leaderboard,2024,sophosympatheia/Midnight-Miqu-70B-v1.5,25.99,25.99,1,False,True
4209,Open LLM Leaderboard,2024,speakleash/Bielik-11B-v2,15.99,15.99,1,False,True
4210,Open LLM Leaderboard,2024,speakleash/Bielik-11B-v2.0-Instruct,24.66,24.66,1,False,True
4211,Open LLM Leaderboard,2024,speakleash/Bielik-11B-v2.1-Instruct,27.20,27.2,1,False,True
4212,Open LLM Leaderboard,2024,speakleash/Bielik-11B-v2.2-Instruct,27.98,27.98,1,False,True
4213,Open LLM Leaderboard,2024,speakleash/Bielik-11B-v2.3-Instruct,28.33,28.33,1,False,True
4214,Open LLM Leaderboard,2024,spmurrayzzz/Mistral-Syndicate-7B,14.01,14.01,1,False,True
4215,Open LLM Leaderboard,2024,spow12/ChatWaifu_12B_v2.0,21.98,21.98,1,False,True
4216,Open LLM Leaderboard,2024,spow12/ChatWaifu_22B_v2.0_preview,29.55,29.55,1,False,True
4217,Open LLM Leaderboard,2024,spow12/ChatWaifu_v1.4,25.71,25.71,1,False,True
4218,Open LLM Leaderboard,2024,spow12/ChatWaifu_v2.0_22B,28.84,28.84,2,True,False
4219,Open LLM Leaderboard,2024,spow12/ChatWaifu_v2.0_22B,29.03,29.03,2,True,False
4220,Open LLM Leaderboard,2024,ssmits/Qwen2.5-95B-Instruct,45.26,45.26,1,False,True
4221,Open LLM Leaderboard,2024,stabilityai/StableBeluga2,22.81,22.81,1,False,True
4222,Open LLM Leaderboard,2024,stabilityai/stablelm-2-12b,14.00,14.0,1,False,True
4223,Open LLM Leaderboard,2024,stabilityai/stablelm-2-12b-chat,16.78,16.78,1,False,True
4224,Open LLM Leaderboard,2024,stabilityai/stablelm-2-1_6b,5.32,5.32,1,False,True
4225,Open LLM Leaderboard,2024,stabilityai/stablelm-2-1_6b-chat,8.87,8.87,1,False,True
4226,Open LLM Leaderboard,2024,stabilityai/stablelm-2-zephyr-1_6b,9.46,9.46,1,False,True
4227,Open LLM Leaderboard,2024,stabilityai/stablelm-3b-4e1t,7.33,7.33,1,False,True
4228,Open LLM Leaderboard,2024,stabilityai/stablelm-zephyr-3b,12.37,12.37,1,False,True
4229,Open LLM Leaderboard,2025,sthenno/tempesthenno-0120,36.47,36.47,1,False,True
4230,Open LLM Leaderboard,2025,sthenno/tempesthenno-fusion-0309,42.14,42.14,1,False,True
4231,Open LLM Leaderboard,2025,sthenno/tempesthenno-kto-0205-ckpt80,41.79,41.79,1,False,True
4232,Open LLM Leaderboard,2025,sthenno/tempesthenno-nuslerp-001,42.59,42.59,1,False,True
4233,Open LLM Leaderboard,2025,sthenno/tempesthenno-nuslerp-0124,41.29,41.29,1,False,True
4234,Open LLM Leaderboard,2025,sthenno/tempesthenno-ppo-ckpt40,42.74,42.74,1,False,True
4235,Open LLM Leaderboard,2025,sthenno/tempesthenno-sft-0309-ckpt10,42.19,42.19,1,False,True
4236,Open LLM Leaderboard,2025,sthenno/tempesthenno-sft-0314-stage1-ckpt50,41.89,41.89,1,False,True
4237,Open LLM Leaderboard,2025,sthenno/tempestissimo-14b-0309,41.89,41.89,1,False,True
4238,Open LLM Leaderboard,2025,sthenno-com/miscii-14b-0130,41.09,41.09,1,False,True
4239,Open LLM Leaderboard,2025,sthenno-com/miscii-14b-0218,42.90,42.9,1,False,True
4240,Open LLM Leaderboard,2024,sthenno-com/miscii-14b-1028,42.38,42.38,1,False,True
4241,Open LLM Leaderboard,2024,sthenno-com/miscii-14b-1225,42.35,42.35,1,False,True
4242,Open LLM Leaderboard,2025,streamerbtw1002/Nexuim-R1-7B-Instruct,30.44,30.44,1,False,True
4243,Open LLM Leaderboard,2025,stupidity-ai/Llama-3-8B-Instruct-MultiMoose,4.77,4.77,1,False,True
4244,Open LLM Leaderboard,2025,suayptalha/Clarus-7B-v0.1,36.71,36.71,1,False,True
4245,Open LLM Leaderboard,2025,suayptalha/Clarus-7B-v0.2,36.86,36.86,1,False,True
4246,Open LLM Leaderboard,2025,suayptalha/Clarus-7B-v0.3,36.78,36.78,1,False,True
4247,Open LLM Leaderboard,2025,suayptalha/DeepSeek-R1-Distill-Llama-3B,23.27,23.27,1,False,True
4248,Open LLM Leaderboard,2025,suayptalha/Falcon3-Jessi-v0.4-7B-Slerp,36.08,36.08,1,False,True
4249,Open LLM Leaderboard,2024,suayptalha/HomerCreativeAnvita-Mix-Qw7B,35.46,35.46,1,False,True
4250,Open LLM Leaderboard,2024,suayptalha/Komodo-Llama-3.2-3B-v2-fp16,20.32,20.32,1,False,True
4251,Open LLM Leaderboard,2025,suayptalha/Lamarckvergence-14B,43.32,43.32,1,False,True
4252,Open LLM Leaderboard,2025,suayptalha/Lix-14B-v0.1,43.32,43.32,1,False,True
4253,Open LLM Leaderboard,2025,suayptalha/Luminis-phi-4,41.76,41.76,1,False,True
4254,Open LLM Leaderboard,2025,suayptalha/Maestro-10B,32.83,32.83,1,False,True
4255,Open LLM Leaderboard,2024,suayptalha/Rombos-2.5-T.E-8.1,35.40,35.4,1,False,True
4256,Open LLM Leaderboard,2025,sumink/Qmerft,3.97,3.97,1,False,True
4257,Open LLM Leaderboard,2024,sumink/Qwenftmodel,10.10,10.1,1,False,True
4258,Open LLM Leaderboard,2025,sumink/Qwenmplus,9.39,9.39,1,False,True
4259,Open LLM Leaderboard,2025,sumink/Qwensci,5.56,5.56,1,False,True
4260,Open LLM Leaderboard,2025,sumink/bbhqwen,7.83,7.83,1,False,True
4261,Open LLM Leaderboard,2025,sumink/bbhqwen2,6.26,6.26,1,False,True
4262,Open LLM Leaderboard,2025,sumink/bbhqwen3,4.95,4.95,1,False,True
4263,Open LLM Leaderboard,2025,sumink/bbhqwen4,5.66,5.66,1,False,True
4264,Open LLM Leaderboard,2025,sumink/bbhqwen5,5.20,5.2,1,False,True
4265,Open LLM Leaderboard,2025,sumink/bbhqwen6,4.37,4.37,1,False,True
4266,Open LLM Leaderboard,2025,sumink/flflmillama,9.04,9.04,1,False,True
4267,Open LLM Leaderboard,2024,sumink/ftgpt,3.95,3.95,1,False,True
4268,Open LLM Leaderboard,2025,sumink/llamaft,8.16,8.16,1,False,True
4269,Open LLM Leaderboard,2025,sumink/llamamerge,14.74,14.74,1,False,True
4270,Open LLM Leaderboard,2025,sumink/llftfl7,7.81,7.81,1,False,True
4271,Open LLM Leaderboard,2025,sumink/llmer,17.98,17.98,1,False,True
4272,Open LLM Leaderboard,2025,sumink/qwft,3.11,3.11,1,False,True
4273,Open LLM Leaderboard,2025,sumink/qwmer,11.67,11.67,1,False,True
4274,Open LLM Leaderboard,2025,sumink/solarmer3,20.50,20.5,1,False,True
4275,Open LLM Leaderboard,2025,sumink/somer,19.65,19.65,1,False,True
4276,Open LLM Leaderboard,2025,sumink/somer2,20.04,20.04,1,False,True
4277,Open LLM Leaderboard,2025,sumink/somerft,4.94,4.94,1,False,True
4278,Open LLM Leaderboard,2024,sunbaby/BrainCog-8B-0.1-Instruct,18.38,18.38,1,False,True
4279,Open LLM Leaderboard,2024,swap-uniba/LLaMAntino-3-ANITA-8B-Inst-DPO-ITA,21.83,21.83,1,False,True
4280,Open LLM Leaderboard,2024,synergetic/FrankenQwen2.5-14B,18.13,18.13,1,False,True
4281,Open LLM Leaderboard,2024,talha2001/Beast-Soul-new,21.79,21.79,1,False,True
4282,Open LLM Leaderboard,2024,tangledgroup/tangled-llama-pints-1.5b-v0.1-instruct,4.37,4.37,1,False,True
4283,Open LLM Leaderboard,2024,tangledgroup/tangled-llama-pints-1.5b-v0.2-instruct,4.75,4.75,1,False,True
4284,Open LLM Leaderboard,2024,tanliboy/lambda-gemma-2-9b-dpo,22.91,22.91,2,True,False
4285,Open LLM Leaderboard,2024,tanliboy/lambda-gemma-2-9b-dpo,16.97,16.97,2,True,False
4286,Open LLM Leaderboard,2024,tanliboy/lambda-qwen2.5-14b-dpo-test,42.62,42.62,1,False,True
4287,Open LLM Leaderboard,2024,tanliboy/lambda-qwen2.5-32b-dpo-test,45.92,45.92,1,False,True
4288,Open LLM Leaderboard,2025,tannedbum/Ellaria-9B,33.05,33.05,1,False,True
4289,Open LLM Leaderboard,2025,tannedbum/L3-Nymeria-Maid-8B,26.04,26.04,1,False,True
4290,Open LLM Leaderboard,2025,tannedbum/L3-Nymeria-v2-8B,25.71,25.71,1,False,True
4291,Open LLM Leaderboard,2025,tannedbum/L3-Rhaenys-8B,26.45,26.45,1,False,True
4292,Open LLM Leaderboard,2024,teknium/CollectiveCognition-v1.1-Mistral-7B,14.26,14.26,1,False,True
4293,Open LLM Leaderboard,2024,teknium/OpenHermes-13B,12.18,12.18,1,False,True
4294,Open LLM Leaderboard,2024,teknium/OpenHermes-2-Mistral-7B,21.44,21.44,1,False,True
4295,Open LLM Leaderboard,2024,teknium/OpenHermes-2.5-Mistral-7B,21.32,21.32,1,False,True
4296,Open LLM Leaderboard,2024,teknium/OpenHermes-7B,9.57,9.57,1,False,True
4297,Open LLM Leaderboard,2025,tensopolis/falcon3-10b-tensopolis-v1,35.59,35.59,1,False,True
4298,Open LLM Leaderboard,2025,tensopolis/falcon3-10b-tensopolis-v2,35.19,35.19,1,False,True
4299,Open LLM Leaderboard,2025,tensopolis/lamarckvergence-14b-tensopolis-v1,42.92,42.92,1,False,True
4300,Open LLM Leaderboard,2025,tensopolis/mistral-small-2501-tensopolis-v1,39.25,39.25,1,False,True
4301,Open LLM Leaderboard,2025,tensopolis/mistral-small-r1-tensopolis,25.88,25.88,1,False,True
4302,Open LLM Leaderboard,2025,tensopolis/phi-4-tensopolis-v1,40.46,40.46,1,False,True
4303,Open LLM Leaderboard,2025,tensopolis/qwen2.5-14b-tensopolis-v1,41.14,41.14,1,False,True
4304,Open LLM Leaderboard,2025,tensopolis/qwen2.5-3b-or1-tensopolis,18.28,18.28,1,False,True
4305,Open LLM Leaderboard,2025,tensopolis/qwen2.5-7b-tensopolis-v1,35.49,35.49,1,False,True
4306,Open LLM Leaderboard,2025,tensopolis/qwen2.5-7b-tensopolis-v2,35.38,35.38,1,False,True
4307,Open LLM Leaderboard,2025,tensopolis/virtuoso-lite-tensopolis-v1,36.39,36.39,1,False,True
4308,Open LLM Leaderboard,2025,tensopolis/virtuoso-lite-tensopolis-v2,36.26,36.26,1,False,True
4309,Open LLM Leaderboard,2025,tensopolis/virtuoso-small-tensopolis-v1,38.41,38.41,1,False,True
4310,Open LLM Leaderboard,2025,tensopolis/virtuoso-small-tensopolis-v2,40.11,40.11,1,False,True
4311,Open LLM Leaderboard,2025,tensopolis/virtuoso-small-v2-tensopolis-v1,42.70,42.7,1,False,True
4312,Open LLM Leaderboard,2024,tensoropera/Fox-1-1.6B,7.76,7.76,1,False,True
4313,Open LLM Leaderboard,2024,tenyx/Llama3-TenyxChat-70B,36.70,36.7,1,False,True
4314,Open LLM Leaderboard,2025,theo77186/Qwen2.5-Coder-7B-Instruct-20241106,28.33,28.33,1,False,True
4315,Open LLM Leaderboard,2024,theprint/Boptruth-Agatha-7B,17.51,17.51,1,False,True
4316,Open LLM Leaderboard,2024,theprint/CleverBoi-7B-v2,15.10,15.1,1,False,True
4317,Open LLM Leaderboard,2024,theprint/CleverBoi-7B-v3,13.69,13.69,1,False,True
4318,Open LLM Leaderboard,2024,theprint/CleverBoi-Llama-3.1-8B-Instruct,13.97,13.97,1,False,True
4319,Open LLM Leaderboard,2024,theprint/CleverBoi-Llama-3.1-8B-v2,14.15,14.15,1,False,True
4320,Open LLM Leaderboard,2024,theprint/CleverBoi-Nemo-12B-v2,17.86,17.86,1,False,True
4321,Open LLM Leaderboard,2024,theprint/Code-Llama-Bagel-8B,14.67,14.67,1,False,True
4322,Open LLM Leaderboard,2024,theprint/Conversely-Mistral-7B,15.03,15.03,1,False,True
4323,Open LLM Leaderboard,2024,theprint/Llama-3.2-3B-VanRossum,17.58,17.58,1,False,True
4324,Open LLM Leaderboard,2024,theprint/ReWiz-7B,17.79,17.79,1,False,True
4325,Open LLM Leaderboard,2024,theprint/ReWiz-Llama-3.1-8B-v2,15.89,15.89,1,False,True
4326,Open LLM Leaderboard,2024,theprint/ReWiz-Llama-3.2-3B,18.19,18.19,1,False,True
4327,Open LLM Leaderboard,2024,theprint/ReWiz-Nemo-12B-Instruct,16.17,16.17,1,False,True
4328,Open LLM Leaderboard,2024,theprint/ReWiz-Qwen-2.5-14B,30.03,30.03,1,False,True
4329,Open LLM Leaderboard,2024,theprint/ReWiz-Worldbuilder-7B,15.79,15.79,1,False,True
4330,Open LLM Leaderboard,2024,theprint/RuDolph-Hermes-7B,19.04,19.04,1,False,True
4331,Open LLM Leaderboard,2024,theprint/WorldBuilder-12B,14.52,14.52,1,False,True
4332,Open LLM Leaderboard,2024,theprint/phi-3-mini-4k-python,17.73,17.73,1,False,True
4333,Open LLM Leaderboard,2025,thinkcoder/llama3-8b-instruct-lora-8-sft,22.36,22.36,1,False,True
4334,Open LLM Leaderboard,2025,thirdeyeai/elevate360m,1.92,1.92,1,False,True
4335,Open LLM Leaderboard,2024,thomas-yanxin/XinYuan-Qwen2-1_5B,11.52,11.52,1,False,True
4336,Open LLM Leaderboard,2024,thomas-yanxin/XinYuan-Qwen2-7B,22.43,22.43,1,False,True
4337,Open LLM Leaderboard,2024,thomas-yanxin/XinYuan-Qwen2-7B-0917,24.55,24.55,1,False,True
4338,Open LLM Leaderboard,2024,thomas-yanxin/XinYuan-Qwen2.5-7B-0917,21.40,21.4,1,False,True
4339,Open LLM Leaderboard,2025,tianyil1/MistralForCausalLM_Cal_DPO,18.09,18.09,1,False,True
4340,Open LLM Leaderboard,2024,tiiuae/Falcon3-10B-Base,27.62,27.62,1,False,True
4341,Open LLM Leaderboard,2024,tiiuae/Falcon3-10B-Instruct,35.48,35.48,1,False,True
4342,Open LLM Leaderboard,2024,tiiuae/Falcon3-1B-Base,9.89,9.89,1,False,True
4343,Open LLM Leaderboard,2024,tiiuae/Falcon3-1B-Instruct,16.16,16.16,1,False,True
4344,Open LLM Leaderboard,2024,tiiuae/Falcon3-3B-Base,15.74,15.74,1,False,True
4345,Open LLM Leaderboard,2024,tiiuae/Falcon3-3B-Instruct,26.60,26.6,1,False,True
4346,Open LLM Leaderboard,2024,tiiuae/Falcon3-7B-Base,24.75,24.75,1,False,True
4347,Open LLM Leaderboard,2024,tiiuae/Falcon3-7B-Instruct,36.40,36.4,1,False,True
4348,Open LLM Leaderboard,2024,tiiuae/Falcon3-Mamba-7B-Base,18.14,18.14,1,False,True
4349,Open LLM Leaderboard,2024,tiiuae/Falcon3-Mamba-7B-Instruct,28.11,28.11,1,False,True
4350,Open LLM Leaderboard,2024,tiiuae/falcon-11B,13.85,13.85,1,False,True
4351,Open LLM Leaderboard,2024,tiiuae/falcon-40b,11.40,11.4,1,False,True
4352,Open LLM Leaderboard,2024,tiiuae/falcon-40b-instruct,10.48,10.48,1,False,True
4353,Open LLM Leaderboard,2024,tiiuae/falcon-7b,5.17,5.17,1,False,True
4354,Open LLM Leaderboard,2024,tiiuae/falcon-7b-instruct,5.12,5.12,1,False,True
4355,Open LLM Leaderboard,2024,tiiuae/falcon-mamba-7b,15.18,15.18,1,False,True
4356,Open LLM Leaderboard,2025,tinycompany/BiBo-v0.3,19.54,19.54,1,False,True
4357,Open LLM Leaderboard,2025,tinycompany/BiBo-v0.7,15.97,15.97,1,False,True
4358,Open LLM Leaderboard,2025,tinycompany/ShawtyIsBad-bgem3,12.61,12.61,1,False,True
4359,Open LLM Leaderboard,2025,tinycompany/ShawtyIsBad-e5-large,12.32,12.32,1,False,True
4360,Open LLM Leaderboard,2025,tinycompany/ShawtyIsBad-ib,12.35,12.35,1,False,True
4361,Open LLM Leaderboard,2025,tinycompany/ShawtyIsBad-nomic-moe,12.74,12.74,1,False,True
4362,Open LLM Leaderboard,2025,tinycompany/ShawtyIsBad-nomic1.5,12.50,12.5,1,False,True
4363,Open LLM Leaderboard,2025,tinycompany/SigmaBoi-base,15.25,15.25,1,False,True
4364,Open LLM Leaderboard,2025,tinycompany/SigmaBoi-bge-m3,15.46,15.46,1,False,True
4365,Open LLM Leaderboard,2025,tinycompany/SigmaBoi-bgem3,15.46,15.46,1,False,True
4366,Open LLM Leaderboard,2025,tinycompany/SigmaBoi-ib,14.97,14.97,1,False,True
4367,Open LLM Leaderboard,2025,tinycompany/SigmaBoi-nomic-moe,15.19,15.19,1,False,True
4368,Open LLM Leaderboard,2025,tinycompany/SigmaBoi-nomic1.5,15.47,15.47,1,False,True
4369,Open LLM Leaderboard,2025,tinycompany/SigmaBoi-nomic1.5-fp32,15.50,15.5,1,False,True
4370,Open LLM Leaderboard,2025,tinycompany/Tamed-Shawty,13.53,13.53,1,False,True
4371,Open LLM Leaderboard,2024,tklohj/WindyFloLLM,14.24,14.24,1,False,True
4372,Open LLM Leaderboard,2024,togethercomputer/GPT-JT-6B-v1,6.88,6.88,1,False,True
4373,Open LLM Leaderboard,2024,togethercomputer/GPT-NeoXT-Chat-Base-20B,5.14,5.14,1,False,True
